iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,risk_level
OWID_WLS,Europe,Wales,2022-12-25,,,,,,,,,,,,,,11.0,3.47,691.0,217.981,,,137.0,43.218,,,,,,,,,,,,,,,1237.0,,,,,390.0,1.0,0.0,,,,,,,,,,,,,,,,3170000,,,,,High
CZE,Europe,Czechia,2022-12-25,4577526.0,4468.0,638.286,42099.0,69.0,9.857,428879.72,418.618,59.803,3944.36,6.465,0.924,0.67,57.0,5.432,603.0,57.461,67.0,6.385,919.0,87.574,,,,,,,,,,18600189.0,6977625.0,6893438.0,5140669.0,,600.0,177.25,66.49,65.69,48.99,57.0,16.0,0.0,11.11,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,10493990,46181.68,13.53,29.42,4400.774,Medium
MYS,Asia,Malaysia,2022-12-25,5023306.0,6290.0,898.571,36835.0,27.0,3.857,144782.66,181.292,25.899,1061.665,0.778,0.111,0.69,43.0,1.267,531.0,15.646,,,1192.0,35.123,,,,,,,,,,72342743.0,28122256.0,27535610.0,16903126.0,314.0,1536.0,213.16,82.86,81.13,49.81,45.0,102.0,0.0,11.11,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81,33938216,,,,,Low
SVK,Europe,Slovakia,2022-12-25,1858687.0,719.0,102.714,20803.0,20.0,2.857,339598.22,131.368,18.767,3800.888,3.654,0.522,0.91,18.0,3.19,408.0,72.296,0.0,0.0,248.0,43.977,,,,,,,,,,,,,,,,,,,,,,,11.11,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.86,5643455,30156.695,18.72,27.65,5343.658,Medium
USA,North America,United States,2022-12-26,99019493.0,0.0,72572.714,1079976.0,0.0,433.286,289925.7,0.0,212.49,3162.133,0.0,1.269,0.93,4421.0,13.069,35701.0,105.534,,,39551.0,116.915,,,,,,,,,,665852398.0,268388421.0,229479820.0,,110217.0,162987.0,200.55,80.84,69.12,,491.0,22613.0,0.007,28.72,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,338289856,,,,,High
ESP,Europe,Spain,2022-12-26,13754962.0,0.0,2429.286,118943.0,0.0,31.0,287589.94,0.0,50.792,2486.87,0.0,0.648,1.24,238.0,5.004,3568.0,75.023,195.0,4.1,3035.0,63.816,,,,,,,,,,,,,,,26227.0,,,,,551.0,171.0,0.0,5.56,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632,,,,,Medium
AUT,Europe,Austria,2022-12-26,5678345.0,0.0,4777.0,21571.0,0.0,10.714,626425.4,0.0,526.991,2379.676,0.0,1.182,0.9,63.0,7.047,1166.0,130.431,,,,,,,,,,,,,,,,,,,2675.0,,,,,299.0,36.0,0.0,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617,,,,,High
LUX,Europe,Luxembourg,2022-12-26,364867.0,0.0,410.429,955.0,0.0,1.143,558484.7,0.0,628.224,1461.774,0.0,1.749,0.54,1.0,1.544,33.0,50.957,,,,,,,,,,,,,,1371147.0,481897.0,,455856.0,,103.0,211.73,74.41,,70.39,159.0,2.0,0.0,11.11,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26.0,,4.51,82.25,0.916,647601,,,,,Low
BEL,Europe,Belgium,2022-12-26,4679472.0,0.0,1407.571,33240.0,0.0,12.143,401953.88,0.0,120.907,2855.225,0.0,1.043,0.75,106.0,9.094,1971.0,169.099,,,933.0,80.045,,,,,,,,,,29493467.0,9259427.0,9162330.0,11597805.0,587.0,1578.0,253.03,79.44,78.61,99.5,135.0,39.0,0.0,11.11,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,11655923,,,,,High
DNK,Europe,Denmark,2022-12-26,3381851.0,0.0,1298.0,7712.0,0.0,10.0,572913.7,0.0,219.892,1306.477,0.0,1.694,0.91,18.0,3.06,573.0,97.412,,,801.0,136.172,,,,,,,,,,,,,,,812.0,,,,,138.0,5.0,0.0,11.11,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,5882259,,,,,Medium
SRB,Europe,Serbia,2022-12-26,2439730.0,0.0,779.0,17495.0,0.0,4.286,359247.78,0.0,114.707,2576.121,0.0,0.631,0.89,16.0,2.328,217.0,31.579,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,80.291,41.2,17.366,,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609,76.0,0.806,6871547,,,,,Low
CZE,Europe,Czechia,2022-12-26,4577526.0,0.0,638.286,42099.0,0.0,9.857,428879.72,0.0,59.803,3944.36,0.0,0.924,0.67,64.0,6.099,627.0,59.748,65.0,6.194,794.0,75.662,,,,,,,,,,18600190.0,6977626.0,6893439.0,5140669.0,1.0,435.0,177.25,66.49,65.69,48.99,41.0,13.0,0.0,11.11,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,10493990,,,,,Medium
CHE,Europe,Switzerland,2022-12-26,4375085.0,0.0,1675.0,13865.0,0.0,2.143,497610.94,0.0,190.51,1576.97,0.0,0.244,0.39,41.0,4.691,1063.0,121.618,,,247.0,28.259,,,,,,,,,,16871528.0,6095312.0,,4833984.0,219.0,2177.0,193.03,69.74,,55.31,249.0,15.0,0.0,5.56,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.955,8740471,,,,,High
OWID_WLS,Europe,Wales,2022-12-26,,,,,,,,,,,,,,11.0,3.47,687.0,216.719,,,137.0,43.218,,,,,,,,,,,,,,,837.0,,,,,264.0,1.0,0.0,,,,,,,,,,,,,,,,3170000,,,,,High
AUS,Oceania,Australia,2022-12-26,10694041.0,0.0,15474.571,17816.0,0.0,47.714,408154.12,0.0,590.61,679.974,0.0,1.821,0.98,100.0,3.82,3459.0,132.137,,,,,,,,,,,,,,,,,,,3287.0,,,,,126.0,,,11.11,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,26177410,,,,,High
OWID_ENG,Europe,England,2022-12-26,,,,,,,,,,,,,,178.0,3.148,9178.0,162.299,,,7416.0,131.141,,,,,,,,,,144263979.0,45379042.0,42883994.0,76815860.0,116.0,10895.0,255.11,80.25,75.83,135.84,193.0,384.0,0.001,,,,,,,,,,,,,,,,56550000,,,,,High
SVK,Europe,Slovakia,2022-12-26,1858687.0,0.0,102.714,20803.0,0.0,2.857,339598.22,0.0,18.767,3800.888,0.0,0.522,0.9,20.0,3.544,437.0,77.435,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.86,5643455,,,,,Medium
ISR,Asia,Israel,2022-12-26,4756704.0,0.0,1225.857,12026.0,0.0,5.857,522534.2,0.0,134.663,1321.082,0.0,0.643,0.9,55.0,5.821,767.0,81.173,21.0,2.222,542.0,57.361,,,,,,,,,,18601325.0,6722135.0,6158389.0,5720801.0,2037.0,1760.0,196.86,71.14,65.18,60.54,186.0,8.0,0.0,14.81,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.919,9449000,,,,,Medium
SWE,Europe,Sweden,2022-12-26,2671881.0,0.0,1811.429,22003.0,0.0,51.571,254772.2,0.0,172.725,2098.055,0.0,4.917,1.29,50.0,4.74,1950.0,184.846,,,,,,,,,,,,,,,,,,,7499.0,,,,,711.0,69.0,0.001,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349,,,,,High
MYS,Asia,Malaysia,2022-12-26,5023306.0,0.0,898.571,36835.0,0.0,3.857,144782.66,0.0,25.899,1061.665,0.0,0.111,0.68,45.0,1.326,532.0,15.676,,,1189.0,35.034,,,,,,,,,,72343951.0,28122310.0,27535663.0,16904227.0,1208.0,1526.0,213.16,82.86,81.13,49.81,45.0,100.0,0.0,11.11,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81,33938216,,,,,Low
CAN,North America,Canada,2022-12-26,4476385.0,0.0,2485.429,48421.0,0.0,54.571,115307.56,0.0,64.022,1247.28,0.0,1.406,0.86,188.0,4.889,5949.0,154.703,,,,,,,,,,,,,,96233171.0,34606011.0,31728360.0,29898800.0,4356.0,42412.0,250.25,89.99,82.51,77.75,1103.0,10772.0,0.028,5.56,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328,,,,,High
ITA,Europe,Italy,2022-12-26,25060503.0,0.0,18918.143,184168.0,0.0,114.0,420343.5,0.0,317.317,3089.077,0.0,1.912,1.25,326.0,5.522,8533.0,144.535,225.0,3.811,3942.0,66.771,,,,,,,,,,143970151.0,50928390.0,47939494.0,46936047.0,505.0,13442.0,243.86,86.26,81.2,79.5,228.0,86.0,0.0,19.21,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,,High
OWID_SCT,Europe,Scotland,2022-12-26,,,,,,,,,,,,,,11.0,2.012,1158.0,211.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5466000,,,,,High
SVN,Europe,Slovenia,2022-12-26,1300803.0,0.0,1667.0,8801.0,0.0,10.714,614970.0,0.0,788.094,4160.777,0.0,5.065,0.87,20.0,9.435,110.0,51.891,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25.0,,4.5,81.32,0.917,2119843,,,,,Medium
NLD,Europe,Netherlands,2022-12-27,8566067.0,0.0,1047.0,22976.0,0.0,3.0,478433.03,0.0,58.477,1283.258,0.0,0.168,1.19,42.0,2.391,750.0,42.701,56.0,3.188,839.0,47.768,,,,,,,,,,,,,,,4318.0,,,,,246.0,29.0,0.0,11.11,508.544,43.2,18.779,11.881,48472.545,,109.361,5.29,24.4,27.3,,3.32,82.28,0.944,17564020,,,,,Low
CZE,Europe,Czechia,2022-12-27,4577526.0,0.0,638.286,42099.0,0.0,9.857,428879.72,0.0,59.803,3944.36,0.0,0.924,0.67,68.0,6.48,762.0,72.613,62.0,5.908,815.0,77.664,,,,,,,,,,18600389.0,6977627.0,6893451.0,5140855.0,199.0,308.0,177.25,66.49,65.69,48.99,29.0,9.0,0.0,11.11,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,10493990,,,,,Medium
SWE,Europe,Sweden,2022-12-27,2671881.0,0.0,1811.429,22003.0,0.0,51.571,254772.2,0.0,172.725,2098.055,0.0,4.917,1.3,49.0,4.645,1972.0,186.931,,,,,,,,,,,,,,,,,,,6640.0,,,,,629.0,66.0,0.001,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349,,,,,High
LUX,Europe,Luxembourg,2022-12-27,364867.0,0.0,410.429,955.0,0.0,1.143,558484.7,0.0,628.224,1461.774,0.0,1.749,0.48,1.0,1.544,32.0,49.413,,,,,,,,,,,,,,1371170.0,481897.0,,455879.0,23.0,76.0,211.73,74.41,,70.4,117.0,1.0,0.0,11.11,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26.0,,4.51,82.25,0.916,647601,,,,,Low
ISR,Asia,Israel,2022-12-27,4756704.0,0.0,1225.857,12026.0,0.0,5.857,522534.2,0.0,134.663,1321.082,0.0,0.643,0.89,61.0,6.456,718.0,75.987,18.0,1.905,532.0,56.302,,,,,,,,,,18603688.0,6722159.0,6158413.0,5723116.0,2363.0,1803.0,196.89,71.14,65.18,60.57,191.0,10.0,0.0,14.81,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.919,9449000,,,,,Medium
SVN,Europe,Slovenia,2022-12-27,1300803.0,0.0,1667.0,8801.0,0.0,10.714,614970.0,0.0,788.094,4160.777,0.0,5.065,0.84,22.0,10.378,112.0,52.834,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25.0,,4.5,81.32,0.917,2119843,,,,,Medium
USA,North America,United States,2022-12-27,99019493.0,0.0,72572.714,1079976.0,0.0,433.286,289925.7,0.0,212.49,3162.133,0.0,1.269,0.94,4567.0,13.5,37487.0,110.813,,,40118.0,118.591,,,,,,,,,,666118942.0,268425738.0,229504767.0,,266544.0,155715.0,200.63,80.85,69.13,,469.0,22327.0,0.007,28.72,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,338289856,,,,,High
MYS,Asia,Malaysia,2022-12-27,5023306.0,0.0,898.571,36835.0,0.0,3.857,144782.66,0.0,25.899,1061.665,0.0,0.111,0.67,43.0,1.267,485.0,14.291,,,1090.0,32.117,,,,,,,,,,72345790.0,28122407.0,27535743.0,16905889.0,1839.0,1485.0,213.17,82.86,81.13,49.81,44.0,100.0,0.0,11.11,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81,33938216,,,,,Low
ITA,Europe,Italy,2022-12-27,25060503.0,0.0,18918.143,184168.0,0.0,114.0,420343.5,0.0,317.317,3089.077,0.0,1.912,1.26,334.0,5.657,8653.0,146.568,223.0,3.777,3989.0,67.567,,,,,,,,,,143986439.0,50928538.0,47939624.0,46956994.0,16288.0,11459.0,243.89,86.26,81.2,79.54,194.0,83.0,0.0,19.21,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,,High
SVK,Europe,Slovakia,2022-12-27,1858687.0,0.0,102.714,20803.0,0.0,2.857,339598.22,0.0,18.767,3800.888,0.0,0.522,0.9,20.0,3.544,449.0,79.561,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.86,5643455,,,,,Medium
AUT,Europe,Austria,2022-12-27,5678345.0,0.0,4777.0,21571.0,0.0,10.714,626425.4,0.0,526.991,2379.676,0.0,1.182,0.88,52.0,5.817,1150.0,128.641,,,,,,,,,,,,,,,,,,,2426.0,,,,,271.0,35.0,0.0,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617,,,,,High
CHE,Europe,Switzerland,2022-12-27,4375085.0,0.0,1675.0,13865.0,0.0,2.143,497610.94,0.0,190.51,1576.97,0.0,0.244,0.29,47.0,5.377,1040.0,118.987,,,234.0,26.772,,,,,,,,,,16872623.0,6095318.0,,4834957.0,1095.0,1652.0,193.04,69.74,,55.32,189.0,13.0,0.0,5.56,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.955,8740471,,,,,High
OWID_WLS,Europe,Wales,2022-12-27,,,,,,,,,,,,,,16.0,5.047,718.0,226.498,,,124.0,39.117,,,,,,,,,,8567161.0,,,3997612.0,,669.0,270.26,,,126.11,211.0,1.0,0.0,,,,,,,,,,,,,,,,3170000,,,,,High
SRB,Europe,Serbia,2022-12-27,2439730.0,0.0,779.0,17495.0,0.0,4.286,359247.78,0.0,114.707,2576.121,0.0,0.631,0.9,16.0,2.328,245.0,35.654,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,80.291,41.2,17.366,,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609,76.0,0.806,6871547,,,,,Low
OWID_SCT,Europe,Scotland,2022-12-27,,,,,,,,,,,,,,12.0,2.195,1184.0,216.612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5466000,,,,,High
OWID_ENG,Europe,England,2022-12-27,,,,,,,,,,,,,,187.0,3.307,9250.0,163.572,,,7174.0,126.861,,,,,,,,,,144264714.0,45379107.0,42884039.0,76816920.0,735.0,7618.0,255.11,80.25,75.83,135.84,135.0,307.0,0.001,,,,,,,,,,,,,,,,56550000,,,,,High
KOR,Asia,South Korea,2022-12-27,28659055.0,0.0,67251.714,31882.0,0.0,56.0,553450.44,0.0,1298.734,615.69,0.0,1.081,1.0,592.0,11.425,2166.0,41.802,,,1335.0,25.764,,,,,,,,,,,44768037.0,44350779.0,,,,,86.4,85.59,,,194.0,0.0,11.11,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808,,,,,High
ESP,Europe,Spain,2022-12-27,13754962.0,0.0,2429.286,118943.0,0.0,31.0,287589.94,0.0,50.792,2486.87,0.0,0.648,1.24,235.0,4.941,3538.0,74.392,196.0,4.121,3023.0,63.564,,,,,,,,,,,,,,,23224.0,,,,,488.0,155.0,0.0,5.56,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632,,,,,Medium
BEL,Europe,Belgium,2022-12-27,4679472.0,0.0,1407.571,33240.0,0.0,12.143,401953.88,0.0,120.907,2855.225,0.0,1.043,0.71,97.0,8.322,1955.0,167.726,,,911.0,78.158,,,,,,,,,,29494627.0,9259463.0,9162347.0,11598932.0,1160.0,1261.0,253.04,79.44,78.61,99.51,108.0,35.0,0.0,11.11,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,11655923,,,,,High
AUS,Oceania,Australia,2022-12-27,10694041.0,0.0,15474.571,17816.0,0.0,47.714,408154.12,0.0,590.61,679.974,0.0,1.821,0.92,100.0,3.82,3459.0,132.137,,,,,,,,,,,,,,,,,,,2866.0,,,,,109.0,,,11.11,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,26177410,,,,,High
CAN,North America,Canada,2022-12-27,4476385.0,0.0,2485.429,48421.0,0.0,54.571,115307.56,0.0,64.022,1247.28,0.0,1.406,0.82,207.0,5.383,6147.0,159.852,,,,,,,,,,,,,,96235754.0,34606332.0,31728428.0,29900994.0,2583.0,39003.0,250.26,89.99,82.51,77.76,1014.0,9970.0,0.026,5.56,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328,,,,,High
DNK,Europe,Denmark,2022-12-27,3381851.0,0.0,1298.0,7712.0,0.0,10.0,572913.7,0.0,219.892,1306.477,0.0,1.694,0.9,21.0,3.57,606.0,103.022,,,811.0,137.872,,,,,,,,,,,,,,,740.0,,,,,126.0,5.0,0.0,11.11,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,5882259,,,,,Medium
AUS,Oceania,Australia,2022-12-28,10694041.0,0.0,15474.571,17816.0,0.0,47.714,408154.12,0.0,590.61,679.974,0.0,1.821,0.83,100.0,3.82,3459.0,132.137,,,,,,,,,,,,,,,,,,,2444.0,,,,,93.0,,,11.11,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,26177410,,,,,High
ITA,Europe,Italy,2022-12-28,25060503.0,0.0,18918.143,184168.0,0.0,114.0,420343.5,0.0,317.317,3089.077,0.0,1.912,1.28,321.0,5.437,8615.0,145.924,229.0,3.879,4027.0,68.211,,,,,,,,,,144005520.0,50928662.0,47939762.0,46981948.0,19081.0,10284.0,243.92,86.26,81.2,79.58,174.0,81.0,0.0,21.99,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,,High
CAN,North America,Canada,2022-12-28,4476385.0,0.0,2485.429,48421.0,0.0,54.571,115307.56,0.0,64.022,1247.28,0.0,1.406,0.79,214.0,5.565,6220.0,161.75,,,,,,,,,,,,,,96248636.0,34609011.0,31728726.0,29910899.0,12882.0,28258.0,250.29,90.0,82.51,77.78,735.0,8972.0,0.023,5.56,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328,,,,,High
ISR,Asia,Israel,2022-12-28,4756704.0,0.0,1225.857,12026.0,0.0,5.857,522534.2,0.0,134.663,1321.082,0.0,0.643,0.88,57.0,6.032,713.0,75.458,18.0,1.905,540.0,57.149,,,,,,,,,,18605747.0,6722176.0,6158431.0,5725140.0,2059.0,1751.0,196.91,71.14,65.18,60.59,185.0,11.0,0.0,14.81,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.919,9449000,,,,,Medium
USA,North America,United States,2022-12-28,99019493.0,0.0,72572.714,1079976.0,0.0,433.286,289925.7,0.0,212.49,3162.133,0.0,1.269,0.92,4694.0,13.876,38828.0,114.777,,,41290.0,122.055,,,,,,,,,,666380587.0,268461940.0,229529051.0,,261645.0,151812.0,200.71,80.86,69.13,,457.0,22069.0,0.007,28.72,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,338289856,,,,,High
LUX,Europe,Luxembourg,2022-12-28,364867.0,0.0,410.429,955.0,0.0,1.143,558484.7,0.0,628.224,1461.774,0.0,1.749,0.45,1.0,1.544,29.0,44.781,,,,,,,,,,,,,,1371180.0,481897.0,,455889.0,10.0,50.0,211.73,74.41,,70.4,77.0,0.0,0.0,11.11,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26.0,,4.51,82.25,0.916,647601,,,,,Low
OWID_ENG,Europe,England,2022-12-28,,,,,,,,,,,,,,209.0,3.696,9459.0,167.268,,,7126.0,126.012,,,,,,,,,,144277352.0,45379925.0,42885191.0,76834227.0,12638.0,6382.0,255.13,80.25,75.84,135.87,113.0,333.0,0.001,,,,,,,,,,,,,,,,56550000,,,,,High
SVN,Europe,Slovenia,2022-12-28,1300803.0,0.0,1667.0,8801.0,0.0,10.714,614970.0,0.0,788.094,4160.777,0.0,5.065,0.86,22.0,10.378,109.0,51.419,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25.0,,4.5,81.32,0.917,2119843,,,,,Medium
DNK,Europe,Denmark,2022-12-28,3381851.0,0.0,1298.0,7712.0,0.0,10.0,572913.7,0.0,219.892,1306.477,0.0,1.694,0.86,22.0,3.74,612.0,104.042,,,825.0,140.252,,,,,,,,,,,,,,,667.0,,,,,113.0,4.0,0.0,11.11,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,5882259,,,,,Medium
CHE,Europe,Switzerland,2022-12-28,4375085.0,0.0,1675.0,13865.0,0.0,2.143,497610.94,0.0,190.51,1576.97,0.0,0.244,0.3,48.0,5.492,1010.0,115.554,,,228.0,26.086,,,,,,,,,,16874489.0,6095333.0,,4836528.0,1866.0,1152.0,193.06,69.74,,55.33,132.0,8.0,0.0,5.56,214.243,43.1,18.436,12.644,57410.166,,99.739,5.59,22.6,28.9,,4.53,83.78,0.955,8740471,,,,,Medium
AUT,Europe,Austria,2022-12-28,5678345.0,0.0,4777.0,21571.0,0.0,10.714,626425.4,0.0,526.991,2379.676,0.0,1.182,0.88,63.0,7.047,1186.0,132.668,,,,,,,,,,,,,,,,,,,2176.0,,,,,243.0,33.0,0.0,35.19,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617,,,,,High
SRB,Europe,Serbia,2022-12-28,2439730.0,0.0,779.0,17495.0,0.0,4.286,359247.78,0.0,114.707,2576.121,0.0,0.631,0.91,17.0,2.474,245.0,35.654,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,80.291,41.2,17.366,,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609,76.0,0.806,6871547,,,,,Low
CZE,Europe,Czechia,2022-12-28,4577526.0,0.0,638.286,42099.0,0.0,9.857,428879.72,0.0,59.803,3944.36,0.0,0.924,0.69,60.0,5.718,710.0,67.658,57.0,5.432,809.0,77.092,,,,,,,,,,18600835.0,6977642.0,6893469.0,5141269.0,446.0,229.0,177.25,66.49,65.69,48.99,22.0,8.0,0.0,11.11,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,10493990,,,,,Medium
BEL,Europe,Belgium,2022-12-28,4679472.0,0.0,1407.571,33240.0,0.0,12.143,401953.88,0.0,120.907,2855.225,0.0,1.043,0.69,102.0,8.751,1948.0,167.125,,,893.0,76.613,,,,,,,,,,29495904.0,9259487.0,9162377.0,11600149.0,1277.0,926.0,253.06,79.44,78.61,99.52,79.0,24.0,0.0,11.11,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,81.63,0.931,11655923,,,,,High
NLD,Europe,Netherlands,2022-12-28,8566067.0,0.0,1047.0,22976.0,0.0,3.0,478433.03,0.0,58.477,1283.258,0.0,0.168,1.19,40.0,2.277,773.0,44.01,56.0,3.188,873.0,49.704,,,,,,,,,,,,,,,4232.0,,,,,241.0,29.0,0.0,11.11,508.544,43.2,18.779,11.881,48472.545,,109.361,5.29,24.4,27.3,,3.32,82.28,0.944,17564020,,,,,Low
SWE,Europe,Sweden,2022-12-28,2671881.0,0.0,1811.429,22003.0,0.0,51.571,254772.2,0.0,172.725,2098.055,0.0,4.917,1.3,51.0,4.834,2064.0,195.652,,,,,,,,,,,,,,,,,,,5781.0,,,,,548.0,63.0,0.001,11.11,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349,,,,,High
OWID_SCT,Europe,Scotland,2022-12-28,,,,,,,,,,,,,,11.0,2.012,1208.0,221.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5466000,,,,,High
OWID_WLS,Europe,Wales,2022-12-28,,,,,,,,,,,,,,16.0,5.047,704.0,222.082,,,117.0,36.909,,,,,,,,,,8568350.0,,,3999346.0,1189.0,624.0,270.29,,,126.16,197.0,1.0,0.0,,,,,,,,,,,,,,,,3170000,,,,,High
